,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda
66,Продюсер,0.00032182200767421715,,,0.00017413585084020546,0.0002015316404675534,,,0.00018785222291797118,0.0002244417012680956,,8.524240809802877e-05,9.337649402390438e-05,0.0004269892032730029,0.0002829104411634692,,0.0006587220791664173,0.00042455421807102543,2.2237046920169e-05,,0.00026668444562970864,,0.00012353050173972123,,,0.00011827321111768183,,5.512451249259264e-05,8.550175278593211e-05,0.00014725991374776482,6.300866369125754e-05,,5.5420921901844504e-05,,6.989829797644427e-05,,0.0002343841556310793,,0.00026904220973334933
67,Бутин,0.0005693773981928457,,,4.975310024005871e-05,0.00010076582023377672,,0.00014092446448703494,0.00046963055729492805,0.000561104253170239,,0.0005753862546616943,0.00049800796812749,0.00045313139939175823,0.00022986473344531875,0.0002012274876748164,0.00011976765075753039,4.994755506717946e-05,,,6.667111140742716e-05,,0.001194128183483972,,,0.0004257835600236546,,0.00040654327963287083,0.0001995040898338416,0.0007888923950773115,,8.750437521876094e-05,0.0006045918752928492,0.005166475315729047,0.0003844406388704435,0.000136518771331058,,,0.0006875523137630037
68,Гусельников,,,,,,,,,,0.002044989775051125,2.1310602024507192e-05,,,,,,,,,,,,,,2.365464222353637e-05,,,,,,,,,,,,,
69,Баранов,4.951107810372571e-05,,,0.0002736420513203229,0.00010076582023377672,,0.0002818489289740699,7.044458359423921e-05,0.0002244417012680956,,0.0001704848161960575,0.0001245019920318725,5.2284392237510575e-05,1.7681902572716824e-05,0.0008049099506992655,0.00011976765075753039,2.497377753358973e-05,8.8948187680676e-05,,0.0002000133342222815,,,,,0.00014192785334121822,,0.000172264101539352,0.00021375438196483032,8.41485221415799e-05,0.00012601732738251508,,0.00023176021886225885,,6.989829797644427e-05,,0.00011719207781553967,,0.0003587229463111324
70,Патриарх,0.00019804431241490284,,,1.2438275060014674e-05,0.00010076582023377672,,7.046223224351747e-05,8.609893550407013e-05,,,0.0002344166222695791,0.00023344123505976094,0.00014813911133961327,,0.0004024549753496328,,0.0002247639978023076,0.00015565932844118302,,0.00013334222281485432,,0.0011529513495707315,,0.016129032258064516,0.00016558249556475457,,0.0003858715874481485,0.0006412631458944907,0.00010518565267697486,,8.750437521876094e-05,0.0005995536096654088,,0.0012581693635759972,0.0010921501706484642,,,0.0001793614731555662
71,Бронник,,,,,,,,,,,,,,,,,,,,,,,0.003430531732418525,,,,6.890564061574081e-06,,,,,5.03826562744041e-06,,,,,,5.9787157718522055e-05
72,Есенин,4.951107810372571e-05,,,2.4876550120029354e-05,,,,1.5654351909830933e-05,,,,6.225099601593625e-05,6.971252298334742e-05,3.536380514543365e-05,,0.00011976765075753039,0.00014984266520153838,6.671114076050699e-05,,0.00013334222281485432,,,0.0017152658662092624,,2.365464222353637e-05,,6.890564061574081e-06,7.125146065494343e-05,2.103713053539497e-05,,,3.526785939208287e-05,,,,,,
73,Устинов,7.426661715558858e-05,,,0.00041046307698048434,0.0005038291011688835,,0.0002818489289740699,0.00018785222291797118,0.0007855459544383348,,0.0002557272242940863,0.00021787848605577692,0.00013942504596669485,0.00019450092829988508,0.0006036824630244491,0.0009581412060602431,0.0006243444383397433,0.00015565932844118302,,0.0011334088939262618,,0.00032941467130592327,,,0.0002128917800118273,,0.00019293579372407424,7.125146065494343e-05,0.00012622278321236982,2.1002887897085848e-05,0.0007875393769688486,0.00012091837505856985,,3.494914898822214e-05,0.003822525597269625,0.0009375366225243172,,5.9787157718522055e-05
74,Швед,,,0.0003399048266485384,,,0.0016329863237395388,,2.3481527864746398e-05,,,4.2621204049014384e-05,3.112549800796813e-05,1.7428130745836856e-05,7.07276102908673e-05,,,,,,0.00026668444562970864,,8.235366782648082e-05,,,,,6.890564061574081e-06,1.4250292130988685e-05,,0.0008296140719348911,,3.526785939208287e-05,,6.989829797644427e-05,,,,2.9893578859261028e-05
75,Мишин,0.00019804431241490284,,0.0016145479265805573,6.219137530007338e-05,,0.0004082465809348847,0.0007750845546786923,0.00039135879774577326,0.0002244417012680956,,,7.781374501992033e-05,0.00011328284984793956,0.00010609141543630094,0.0002012274876748164,,,0.000177896375361352,,0.00013334222281485432,,0.00028823783739268286,,,2.365464222353637e-05,,1.378112812314816e-05,4.2750876392966054e-05,0.00010518565267697486,0.0006720924127067471,0.00017500875043752187,3.0229593764642463e-05,,0.0001747457449411107,0.000136518771331058,,,0.00011957431543704411
76,Пчелинцев,,,,,0.00035268037081821843,,,,,,2.1310602024507192e-05,,,8.840951286358412e-05,0.0012073649260488982,0.00023953530151506078,,,,0.002066804453630242,,,,,2.365464222353637e-05,,,,0.0001577784790154623,,,5.03826562744041e-06,0.000574052812858783,,0.00040955631399317407,,,
77,Туктамышев,0.00012377769525931428,,0.0033140720598232496,,,0.0026536027760767503,0.0002113866967305524,0.0009862241703193489,,,,6.225099601593625e-05,0.0001568531767125317,0.00022986473344531875,,,,,,,,,,,,,,,6.311139160618491e-05,0.0015752165922814387,,5.03826562744041e-06,,0.0002096948939293328,0.000136518771331058,,,
78,Хохлов,0.00012377769525931428,,,0.00014925930072017614,,,0.00014092446448703494,0.00012523481527864746,,0.003067484662576687,0.00014917421417155036,3.112549800796813e-05,1.7428130745836856e-05,5.304570771815047e-05,0.0001006137438374082,5.9883825378765195e-05,4.994755506717946e-05,0.00013342228152101398,,,,0.00012353050173972123,,,7.096392667060911e-05,,2.756225624629632e-05,8.550175278593211e-05,2.103713053539497e-05,0.0010081386190601207,8.750437521876094e-05,0.0001007653125488082,,3.494914898822214e-05,,0.0002343841556310793,,
79,Марданшин,,0.006535947712418301,,,,,,,,,,,1.7428130745836856e-05,,,,,,,,,,,,,,,1.4250292130988685e-05,,,,1.5114796882321231e-05,,3.494914898822214e-05,,,,
80,Кадыров,0.0007426661715558856,,0.0005098572399728076,0.0001616975757801908,0.0008061265618702138,0.0006123698714023269,0.0009160090191657273,0.0014010644959298686,0.003029962967119291,,0.0008098028769312732,0.00020231573705179284,0.000365990745662574,0.0018919635752807,0.002716571083610021,0.0017366309359841904,0.0009490035462764098,6.671114076050699e-05,,0.0008667244482965531,,0.0016470733565296164,,,0.0014902424600827912,,0.0006132602014800933,0.0003847578875366945,0.00032607552329862204,0.000420057757941717,8.750437521876094e-05,0.0006801658597044552,,0.0002096948939293328,0.004095563139931741,0.0004687683112621587,0.0008849557522123895,0.0003587229463111324
81,Доренко,0.00022279985146676567,,,7.462965036008807e-05,0.0002519145505844417,,0.0002113866967305524,0.00029743268628678774,0.0014588710582426215,,0.00012786361214704316,4.668824701195219e-05,0.00044441733401883983,0.00038900185659977016,,0.0005389544284088867,0.0002747115528694871,6.671114076050699e-05,,,,0.00045294517304564455,,,0.00018923713778829093,,2.067169218472224e-05,9.97520449169208e-05,6.311139160618491e-05,,0.0003500175008750437,5.03826562744041e-05,,0.000768881277740887,,0.00041017227235438887,,0.00032882936745187133
82,Собеседник,0.0002475553905186285,,,0.001977685734542333,0.0002015316404675534,,0.0016206313416009018,0.0002035065748278021,0.0006733251038042867,,0.0007032498668087374,0.00020231573705179284,0.00030499228805214504,0.0009194589337812748,0.0018110473890733476,0.0029941912689382603,7.492133260076919e-05,0.000289081609962197,,0.0002000133342222815,,,,,0.0005913660555884093,,0.0007510714827115747,7.125146065494343e-05,0.0003997054801725045,,0.0003500175008750437,0.0004786352346068389,,,0.0015017064846416382,0.0014649009726942458,,5.9787157718522055e-05
83,Оленченко,,,,,,,,4.6963055729492795e-05,,,,1.5562749003984063e-05,8.714065372918428e-06,,,,,,,,,4.117683391324041e-05,,,,,1.378112812314816e-05,2.850058426197737e-05,0.0025139370989797,,,,,,,,,0.00011957431543704411
84,Блинов,2.4755539051862852e-05,,,7.462965036008807e-05,,,,2.3481527864746398e-05,0.0001122208506340478,,6.393180607352158e-05,1.5562749003984063e-05,,0.00015913712315445143,,,,2.2237046920169e-05,,6.667111140742716e-05,,8.235366782648082e-05,,,0.00014192785334121822,,1.378112812314816e-05,5.700116852395474e-05,,,8.750437521876094e-05,,0.001148105625717566,6.989829797644427e-05,,,,
85,Артист,0.00034657754672608,,,2.4876550120029354e-05,5.038291011688835e-05,,0.00014092446448703494,0.0003600500939261114,0.00033666255190214334,,,0.00015562749003984066,0.00044441733401883983,0.0010609141543630094,,0.0003593029522725912,0.0004495279956046152,,,,,4.117683391324041e-05,,,9.461856889414548e-05,,6.201507655416674e-05,0.00011400233704790948,6.311139160618491e-05,,,5.5420921901844504e-05,,6.989829797644427e-05,,,,0.00014946789429630514
86,Молотов,0.0002475553905186285,,,0.0003482717016804109,0.0006045949214026603,,,9.392611145898559e-05,,,2.1310602024507192e-05,0.0001245019920318725,7.842658835626584e-05,0.00010609141543630094,,0.0003593029522725912,4.994755506717946e-05,,,0.00013334222281485432,,,,,2.365464222353637e-05,,3.44528203078704e-05,5.700116852395474e-05,2.103713053539497e-05,,0.001487574378718936,1.5114796882321231e-05,,6.989829797644427e-05,,0.00011719207781553967,,5.9787157718522055e-05
87,Гриценко,4.951107810372571e-05,,,8.706792542010273e-05,,,,0.00017219787100814022,0.0001122208506340478,,9.589770911028235e-05,7.781374501992033e-05,1.7428130745836856e-05,7.07276102908673e-05,,0.00011976765075753039,,,0.002207505518763797,0.00013334222281485432,,0.00012353050173972123,,,4.730928444707274e-05,,0.000172264101539352,1.4250292130988685e-05,0.00010518565267697486,,0.0003500175008750437,5.5420921901844504e-05,,0.0001747457449411107,0.000273037542662116,,,8.96807365777831e-05
88,Моисеев,0.0004703552419853941,,8.49762066621346e-05,0.0003482717016804109,5.038291011688835e-05,,0.00014092446448703494,0.00029743268628678774,0.0006733251038042867,,0.0006393180607352157,0.0001867529880478088,0.0002875641573063081,0.0002475466360180356,0.0004024549753496328,0.00011976765075753039,0.0002247639978023076,4.4474093840338e-05,,6.667111140742716e-05,,0.0004941220069588849,,,0.0008042578356002365,,0.0004134338436944448,0.00035625730327471715,0.0003576312191017145,0.00016802310317668679,,0.0005794005471556473,0.002296211251435132,0.0002795931919057771,0.000136518771331058,0.0008203445447087777,,0.0007473394714815258
89,Аналитик,,,,0.0008955558043210568,,,,5.4790231684408274e-05,,,,,1.7428130745836856e-05,5.304570771815047e-05,,,9.989511013435893e-05,,,,,,,,9.461856889414548e-05,,2.756225624629632e-05,5.700116852395474e-05,0.00011570421794467236,6.300866369125754e-05,,9.068878129392738e-05,,,0.000273037542662116,0.0002343841556310793,,
90,Олейник,4.951107810372571e-05,,0.0005098572399728076,9.950620048011742e-05,,0.0024494794856093076,7.046223224351747e-05,0.00039135879774577326,,,8.524240809802877e-05,9.337649402390438e-05,8.714065372918428e-06,3.536380514543365e-05,0.0001006137438374082,0.00017965147613629558,7.492133260076919e-05,8.8948187680676e-05,,,,0.0003705915052191637,,0.03225806451612903,,,0.00011024902498518527,5.700116852395474e-05,0.0001577784790154623,0.0004620635337358887,8.750437521876094e-05,3.0229593764642463e-05,,0.0001048474469646664,,,,8.96807365777831e-05
91,Пеликан,,,,,,,,,,,,,,,,,,,,,,,,,,0.006802721088435374,6.890564061574081e-06,,,,,,,,,,,
92,Салин,,,,0.0008582409791410128,,,,,,,,,,,,,,,,,,,,,,,,,0.00030503839276322715,,,,,,,,,
93,Бивол,,,0.0016145479265805573,,,,,0.0002113337507827176,,,,3.112549800796813e-05,,1.7681902572716824e-05,,,,,,,,,,,,,,,1.0518565267697487e-05,0.0005460750853242321,,,,,,,,
94,Луценко,0.00029706646862235426,,,0.00017413585084020546,0.00015114873035066505,,,0.0005165936130244208,0.00033666255190214334,,0.00034096963239211507,0.0004201942231075697,0.00011328284984793956,0.0006011846874723719,0.0003018412315122245,5.9883825378765195e-05,9.989511013435893e-05,2.2237046920169e-05,,0.0002000133342222815,,0.0006176525086986061,,,0.0007806031933767003,,0.00037209045932500034,0.0001852537977028529,0.000368149784369412,4.2005775794171696e-05,8.750437521876094e-05,0.0002418367501171397,0.001148105625717566,0.00024464404291755495,0.000136518771331058,,,0.0004185101040296544
95,Сергунин,7.426661715558858e-05,,,7.462965036008807e-05,,,,7.827175954915466e-06,,,2.1310602024507192e-05,3.112549800796813e-05,2.6142196118755287e-05,,,,4.994755506717946e-05,0.0014676450967311544,,,,,,,,,2.067169218472224e-05,8.550175278593211e-05,0.000431261175975597,,8.750437521876094e-05,0.00017633929696041434,,,,0.00011719207781553967,,
96,Волк,0.0009407104839707882,0.013071895424836602,,0.00013682102566016144,0.00030229746070133015,,0.0002818489289740699,0.00033656856606136513,0.0010099876557064305,,0.0018859882791688863,0.0010427041832669322,0.0003572766802896555,0.00031827424630890286,0.0005030687191870409,5.9883825378765195e-05,0.00019979022026871785,0.0011340893929286193,,0.00023334888992599507,,0.0013588355191369336,,,0.0016321703134240095,,0.0016055014263467607,0.001182774246872061,0.0010308193962343538,0.00011551588343397217,,0.0017583547039767028,,0.0009436270226819976,0.000273037542662116,,,0.0011060624177926582
97,Царь,9.902215620745142e-05,,,7.462965036008807e-05,,,,1.5654351909830933e-05,,,,3.112549800796813e-05,1.7428130745836856e-05,3.536380514543365e-05,,,4.994755506717946e-05,,,,,,0.0017152658662092624,,,,,5.700116852395474e-05,2.103713053539497e-05,,,,,,,,,
98,Лукашенко,0.001881420967941577,,,0.00077117305372091,0.004131398629584846,,0.0010569334836527619,0.0038431433938634937,0.007182134440579059,,0.005828449653702717,0.0032993027888446216,0.0002178516343229607,0.005516753602687649,,0.0010779088568177734,0.0031217221916987163,2.2237046920169e-05,,0.002066804453630242,,0.00403532972349756,,,0.005511531638083975,,0.0034383914667254663,0.006768888762219626,0.0028715683180814138,0.00018902599107377264,0.0019250962548127406,0.0018994261415450344,0.003444316877152698,0.0008387795757173312,0.0032764505119453925,0.002929801945388492,,0.0012256367332297024
99,Чернов,0.00014853323431117713,0.006535947712418301,,0.00014925930072017614,,0.0012247397428046538,0.0002113866967305524,2.3481527864746398e-05,,,0.00014917421417155036,0.00014006474103585658,6.971252298334742e-05,5.304570771815047e-05,0.0008049099506992655,0.00011976765075753039,0.00014984266520153838,0.000177896375361352,,,,0.0007411830104383274,,,4.730928444707274e-05,,8.268676873888897e-05,8.550175278593211e-05,3.1555695803092456e-05,0.000273037542662116,0.0002625131256562828,8.565051566648696e-05,,6.989829797644427e-05,,,,0.00011957431543704411
100,Инспектор,4.951107810372571e-05,,,1.2438275060014674e-05,0.00010076582023377672,,0.00014092446448703494,,,,,7.781374501992033e-05,3.485626149167371e-05,1.7681902572716824e-05,,0.00011976765075753039,4.994755506717946e-05,8.8948187680676e-05,,,,,,,,,8.268676873888897e-05,4.2750876392966054e-05,,,,,,,,,0.001769911504424779,8.96807365777831e-05
101,Друг,0.00019804431241490284,,0.0001699524133242692,7.462965036008807e-05,0.00030229746070133015,0.0004082465809348847,,0.00014088916718847842,0.0001122208506340478,0.0010224948875255623,2.1310602024507192e-05,6.225099601593625e-05,0.0010456878447502114,0.00017681902572716824,0.0007042962068618574,0.00047907060303012156,0.0005993706608061535,4.4474093840338e-05,,,,0.00028823783739268286,,,4.730928444707274e-05,,2.756225624629632e-05,7.125146065494343e-05,,0.000273037542662116,8.750437521876094e-05,,,,0.000136518771331058,,,0.00014946789429630514
102,Заммэр,,,,,,,,,0.0001122208506340478,,6.393180607352158e-05,,,,,,4.994755506717946e-05,0.000378029797642873,,,,,,,2.365464222353637e-05,,3.44528203078704e-05,9.97520449169208e-05,,,,4.534439064696369e-05,,,,0.00011719207781553967,,
103,Барнабей,,,,,,,,,,,,,,,,,,,,,0.004149377593360996,,,,,,,,,,,,,,,,,
104,Школьник,0.00019804431241490284,,,4.975310024005871e-05,,,0.00014092446448703494,7.827175954915466e-05,,0.002044989775051125,4.2621204049014384e-05,3.112549800796813e-05,0.00027013602656047125,5.304570771815047e-05,,0.00023953530151506078,,8.8948187680676e-05,,,,4.117683391324041e-05,,,,,7.579620467731488e-05,1.4250292130988685e-05,2.103713053539497e-05,,8.750437521876094e-05,0.00011588010943112942,,,,,,8.96807365777831e-05
105,Толоконникова,,,,,,,,7.827175954915466e-06,,,4.2621204049014384e-05,4.668824701195219e-05,8.714065372918428e-06,3.536380514543365e-05,0.0007042962068618574,0.000299419126893826,4.994755506717946e-05,,,6.667111140742716e-05,,,,,4.730928444707274e-05,,,1.4250292130988685e-05,,,,1.007653125488082e-05,,,0.0009556313993174063,,,
106,Мужчина,0.0003960886248298057,,0.0001699524133242692,0.00018657412590022016,0.0002519145505844417,,0.0012683201803833145,0.00030525986224170317,0.0006733251038042867,,0.0005221097496004262,0.00043575697211155383,0.001359394198175275,0.002015736893289718,0.0018110473890733476,0.0013773279837115994,0.0008990559912092303,0.0014898821436513231,,0.0005333688912594173,,0.00032941467130592327,,,0.0004021289178001183,,0.0008130865592657415,0.00015675321344087555,0.00011570421794467236,0.0036965082698871094,8.750437521876094e-05,0.00022672195323481846,,0.00013979659595288855,0.0015017064846416382,0.00011719207781553967,,0.0008968073657778309
107,Карабанов,4.951107810372571e-05,,,4.975310024005871e-05,,,,3.1308703819661866e-05,,,2.1310602024507192e-05,4.668824701195219e-05,,3.536380514543365e-05,,,,,,,,4.117683391324041e-05,,,7.096392667060911e-05,,4.134338436944448e-05,,1.0518565267697487e-05,,,4.030612501952328e-05,0.001148105625717566,,,,,
108,Политик,0.0004703552419853941,,,9.950620048011742e-05,0.0007053607416364369,,,0.0005009392611145899,0.0002244417012680956,,0.00014917421417155036,0.0005291334661354581,0.000243993830441716,0.0009194589337812748,0.0005030687191870409,0.00011976765075753039,0.0002747115528694871,,,0.00026668444562970864,,4.117683391324041e-05,,,0.00018923713778829093,,0.00037898102338657444,0.0001852537977028529,0.00017881560955085727,2.1002887897085848e-05,8.750437521876094e-05,0.00035771685954826915,,,,,,0.0002092550520148272
