,person,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda,sum
345,Путин,0.012625324916450057,0.0,0.0018694765465669613,0.0062315758050673535,0.017029423619508263,0.0,0.01669954904171364,0.020937695679398877,0.038603972618112437,0.003067484662576687,0.025029302077783696,0.016231947211155378,0.00736338524011607,0.013526655468128371,0.0076466445316430215,0.008743038505299719,0.02045352380000999,0.001423171002890816,0.0,0.009000600040002667,0.0,0.05015338370632682,0.0,0.016129032258064516,0.024316972205795387,0.0,0.027383101580695398,0.034599709294040534,0.017061112864205318,0.0009031241795746916,0.01758837941897095,0.01516014127296819,0.02985074626865672,0.11344493761576906,0.03303754266211604,0.029356615492792688,0.0,0.02941528159751285,0.664882851183913
489,Медведев,0.004654041341750217,0.0,0.007307953772943576,0.0023881488115228182,0.0024687625957275287,0.0061236987140232705,0.0042981961668545655,0.00757670632435817,0.010885422511502638,0.002044989775051125,0.007650506126798081,0.004186379482071713,0.002431224239044241,0.0042790204225974715,0.0001006137438374082,0.001556979459847895,0.0046201488437141005,0.000289081609962197,0.0,0.0022668177878525236,0.0,0.010582446315702786,0.0,0.06451612903225806,0.006978119455943229,0.0,0.00981216322368149,0.01291076467067575,0.0037235721047649104,0.006552901023890785,0.005162758137906895,0.007471747925494128,0.010332950631458095,0.024254709397826164,0.0053242320819112616,0.003281378178835111,0.0,0.004424249671170633,0.2504568135809788
940,Президент,0.007154350785988366,0.0,0.003823929299796057,0.004328519720885108,0.004181781539701733,0.0061236987140232705,0.002395715896279594,0.003545710707576706,0.0041521714734597676,0.002044989775051125,0.009547149706979223,0.004155253984063746,0.0034681980184215343,0.0019803730881442845,0.0012073649260488982,0.0016767471106054256,0.0035462764097697413,0.0004669779853235489,0.0,0.003066871124741649,0.0,0.0008235366782648082,0.0,0.0,0.005582495564754583,0.0,0.00906798230503149,0.005628865391740531,0.0012727463973913958,0.006374376476765554,0.0035876793839691983,0.0042875640489517895,0.004592422502870264,0.0029357285150106594,0.0061433447098976105,0.005625219735145904,0.0,0.0035872294631113235,0.12637527143976487
142,Порошенко,0.004455997029335313,0.0,0.0,0.0011443213055213502,0.0021664651350261992,0.0,0.0026071025930101467,0.008163744520976832,0.005162159129166199,0.0,0.003271177410761854,0.004871140438247012,0.0037296199796090865,0.005145433648660596,0.0,0.000598838253787652,0.0017981119824184606,0.0,0.0,0.0019334622308153878,0.0,0.0081530131148216,0.0,0.03225806451612903,0.0054642223536369005,0.0,0.0037760291057425963,0.0014392795052298572,0.0061638792468707276,0.0,0.0019250962548127406,0.0015870536726437289,0.005166475315729047,0.004892880858351099,0.0015017064846416382,0.002871205906480722,0.0,0.005321057036948463,0.12556753702937426
567,Глава,0.006931550934521599,0.0,0.0032290958531611146,0.007637100886849013,0.0017130189439742039,0.0016329863237395388,0.004157271702367531,0.0038196618659987478,0.005723263382336439,0.0,0.00512519978689398,0.004201942231075697,0.003747048110354924,0.003890018565997701,0.0038233222658215107,0.003353494221210851,0.0035462764097697413,0.0009339559706470981,0.0,0.002966864457630509,0.0,0.00201766486174878,0.0,0.0,0.006173861620342992,0.0,0.0058018549398453755,0.005301108672727791,0.0020511202272010093,0.003307954843791021,0.0017500875043752187,0.0050483421586952895,0.001148105625717566,0.0013280676615524411,0.006279863481228669,0.0008789405836165475,0.0,0.0039160588305631955,0.1114351029237561
895,Михеев,0.00017328877336304,0.0,0.0001699524133242692,0.00019901240096023483,0.0,0.0004082465809348847,7.046223224351747e-05,0.00013306199123356294,0.0,0.0,0.00034096963239211507,0.0001867529880478088,1.7428130745836856e-05,0.00019450092829988508,0.0008049099506992655,0.00011976765075753039,0.0002497377753358973,6.671114076050699e-05,0.0,0.0,0.0,4.117683391324041e-05,0.0,0.0967741935483871,4.730928444707274e-05,0.0,0.0002894036905861114,0.0001995040898338416,0.00022088987062164717,0.0005040693095300603,0.0002625131256562828,0.0002015306250976164,0.0,6.989829797644427e-05,0.0,0.0,0.0,0.0009565945234963529,0.10270188578864413
419,Мишустин,0.0002475553905186285,0.006535947712418301,0.0,0.000385586526860455,0.00035268037081821843,0.0,0.0005636978579481398,0.00044614902943018167,0.0002244417012680956,0.0,0.0013638785295684605,0.0006069472111553785,0.0009149768641564347,0.0008840951286358412,0.0004024549753496328,0.0007186059045451822,0.0009490035462764098,6.671114076050699e-05,0.0,6.667111140742716e-05,0.0,0.001194128183483972,0.0,0.06451612903225806,0.0009698403311649912,0.0,0.0014952524013615756,0.0020947929432553365,0.0013043020931944882,2.1002887897085848e-05,0.0,0.0008665816879197505,0.001148105625717566,0.002795931919057771,0.0008191126279863481,0.000703152466893238,0.0,0.0013751046275260073,0.09403283982883351
521,Лавров,0.0025003094442381485,0.0,0.0,0.0016294140328619224,0.0007053607416364369,0.0,0.0008455467869222098,0.004492798998121478,0.003927729772191673,0.003067484662576687,0.004571124134256793,0.004201942231075697,0.0013419660674294381,0.0024754663601803555,0.0002012274876748164,0.0004191867776513564,0.002047849757754358,4.4474093840338e-05,0.0,0.0006667111140742716,0.0,0.007205945934817072,0.0,0.0,0.004447072738024836,0.0,0.008447831539489822,0.005514863054692621,0.005911433680445988,0.0,0.001487574378718936,0.006076148346693134,0.001148105625717566,0.005591863838115542,0.0023208191126279864,0.0011133247392476268,0.0,0.008489776396030133,0.09089335184710724
535,Захаров,0.0027973759128605024,0.0,0.0003399048266485384,0.0014677164570817318,0.001864167674324869,0.0,0.0010569334836527619,0.0036787726988102686,0.004376613174727865,0.0010224948875255623,0.002226957911561001,0.004575448207171315,0.002588077415756773,0.0018919635752807,0.0005030687191870409,0.0006587220791664173,0.0030967484141651265,4.4474093840338e-05,0.0,0.0015001000066671114,0.0,0.005764756747853658,0.0,0.0,0.0038793613246599647,0.0,0.004478866640023152,0.004232336762903639,0.005259282633848743,0.00016802310317668679,0.0017500875043752187,0.002876849673268474,0.00574052812858783,0.00262118617411666,0.0032764505119453925,0.000703152466893238,0.0,0.006427119454741122,0.08086754066482171
98,Лукашенко,0.001881420967941577,0.0,0.0,0.00077117305372091,0.004131398629584846,0.0,0.0010569334836527619,0.0038431433938634937,0.007182134440579059,0.0,0.005828449653702717,0.0032993027888446216,0.0002178516343229607,0.005516753602687649,0.0,0.0010779088568177734,0.0031217221916987163,2.2237046920169e-05,0.0,0.002066804453630242,0.0,0.00403532972349756,0.0,0.0,0.005511531638083975,0.0,0.0034383914667254663,0.006768888762219626,0.0028715683180814138,0.00018902599107377264,0.0019250962548127406,0.0018994261415450344,0.003444316877152698,0.0008387795757173312,0.0032764505119453925,0.002929801945388492,0.0,0.0012256367332297024,0.0783714781374407
597,Володин,0.0008911994058670627,0.013071895424836602,0.0,0.0008084878789009541,0.0012595727529222088,0.0,0.0010569334836527619,0.0012053850970569818,0.0021321961620469087,0.0,0.003718700053276505,0.001213894422310757,0.0007494096220709848,0.0011846874723720274,0.0008049099506992655,0.0010779088568177734,0.000749213326007692,0.003024238381142984,0.002207505518763797,0.0006000400026668443,0.0,0.0018117806921825782,0.0,0.0,0.0021762270845653462,0.0,0.0031283160839546327,0.003534072448485194,0.0016934890080992954,0.0,0.0002625131256562828,0.003315178782855789,0.0,0.004822982560374655,0.0024573378839590444,0.0022266494784952537,0.0,0.0017039339949778787,0.06288865895501805
146,Иванов,0.00121302141354128,0.006535947712418301,0.0002549286199864038,0.0022637660609226714,0.0007557436517533253,0.00694019187589304,0.0010569334836527619,0.0013306199123356293,0.002356637863315004,0.00408997955010225,0.002781033564198189,0.0013539591633466134,0.0011154003677335588,0.001308460790381045,0.00221350236442298,0.0014970956344691302,0.0009240297687428199,0.000756059595285746,0.0,0.0017334488965931062,0.0,0.0024706100347944245,0.0,0.0,0.002034299231224128,0.0,0.002018935270041205,0.0016672841793256765,0.001104449353108236,0.0009136256235232344,0.0005250262513125656,0.002131186360407293,0.0,0.0016426100024464405,0.0019112627986348125,0.0019336692839564047,0.0,0.0017637211526964009,0.060597439830564676
333,Кузнецов,0.0011139992573338284,0.0,0.0005098572399728076,0.0018533029839421867,0.0002519145505844417,0.005307205552153501,0.001197857948139797,0.0012680025046963054,0.003029962967119291,0.0,0.0020564730953649443,0.0013850846613545815,0.0008714065372918428,0.0012554150826628945,0.0019116611329107558,0.0016767471106054256,0.0006992657709405125,0.0040026684456304215,0.0,0.000800053336889126,0.004149377593360996,0.0028412015400135888,0.0,0.0,0.0018214074512123003,0.0,0.002204980499703705,0.0013252771681819475,0.001188597875249816,0.0027408768705697037,0.0003500175008750437,0.0022470664698384228,0.001148105625717566,0.0029357285150106594,0.0012286689419795222,0.0018750732450486347,0.0008849557522123895,0.0021224440990075333,0.058254657325574485
33,Представитель,0.002203242975615794,0.0,8.49762066621346e-05,0.002487655012002936,0.0008565094719871018,0.0004082465809348847,0.002536640360766629,0.001510644959298685,0.002356637863315004,0.0010224948875255623,0.002131060202450719,0.0012761454183266932,0.0007232674259522295,0.002210237821589603,0.0018110473890733476,0.0013174441583328346,0.0012237150991458966,0.000355792750722704,0.0,0.0009333955597039805,0.0,0.003664738218278397,0.0,0.0,0.0037847427557658186,0.0,0.0019155768091175945,0.0006412631458944907,0.0006942253076680341,0.0006090837490154898,0.0009625481274063703,0.0016626276570553351,0.005166475315729047,0.0003844406388704435,0.0030034129692832765,0.006093988046408063,0.001769911504424779,0.0008968073657778309,0.05669899575410171
1013,Премьер,0.00138631018690432,0.0,0.0003399048266485384,0.0003731482518004403,0.0008061265618702138,0.0,0.0002818489289740699,0.0007357545397620539,0.0012344293569745259,0.0,0.001875332978156633,0.0007937001992031872,0.0005751283146126162,0.0004774113694633542,0.0,0.00011976765075753039,0.0007991608810748714,4.4474093840338e-05,0.0,0.0008667244482965531,0.0,0.00024706100347944245,0.0,0.03225806451612903,0.0008988764044943821,0.0,0.002852693521491669,0.0015675321344087553,0.0003365940885663196,0.000136518771331058,0.00017500875043752187,0.0013301021256442685,0.0,0.0005242372348233321,0.00040955631399317407,0.0008203445447087777,0.0008849557522123895,0.0006277651560444818,0.05377853290610385
358,Собянин,0.004604530263646491,0.0,0.0,0.0002985186014403523,0.0006549778315195486,0.0,0.0002818489289740699,0.00030525986224170317,0.004713275726630008,0.0,0.0018220564730953648,0.0010893924302788844,0.0009149768641564347,0.00022986473344531875,0.0014085924137237148,0.0007186059045451822,0.0011737675440787177,0.011919057149210585,0.0,0.0013334222281485431,0.0,0.0014823660208766547,0.0,0.0,0.001017149615612064,0.0,0.0010749279936055566,0.0029355601789836693,0.0018197117913116647,2.1002887897085848e-05,0.0008750437521876092,0.001980038391584081,0.003444316877152698,0.002865830217034215,0.0020477815699658703,0.001757881167233095,0.0,0.0007174458926222648,0.05350720331120146
987,Гендиректор,0.00019804431241490284,0.0,0.0001699524133242692,0.002487655012002936,0.00015114873035066505,0.0024494794856093076,0.0008455467869222098,0.00014088916718847842,0.0004488834025361913,0.0,0.00034096963239211507,0.00021787848605577692,0.00026142196118755285,0.00012377331800901778,0.0001006137438374082,0.0004191867776513564,0.00019979022026871785,4.4474093840338e-05,0.0,6.667111140742716e-05,0.0,0.0,0.0,0.03225806451612903,0.00044943820224719103,0.0,0.00018604522966250017,0.00011400233704790948,1.0518565267697487e-05,0.0047886584405355745,0.0,0.0002670280782543417,0.0,0.0,0.00040955631399317407,0.003925934606820579,0.001769911504424779,2.9893578859261028e-05,0.05287543002824071
571,Ушаков,0.0005446218591409828,0.0,0.0002549286199864038,0.00014925930072017614,0.0002519145505844417,0.0,0.00035231116121758736,0.0008140262993112086,0.0007855459544383348,0.0,0.0013638785295684605,0.0008870766932270916,0.00029627822267922654,0.00038900185659977016,0.0002012274876748164,0.0003593029522725912,0.0005743968832725637,0.0,0.0,6.667111140742716e-05,0.0,0.0008235366782648082,0.0,0.03225806451612903,0.001017149615612064,0.0,0.0016812976310240757,0.002080542651124348,0.0010728936573051436,6.300866369125754e-05,8.750437521876094e-05,0.000750701578488621,0.000574052812858783,0.0002096948939293328,0.0006825938566552901,0.001757881167233095,0.0,0.0008669137869185699,0.05121627736655427
62,Адвокат,0.0006188884762965714,0.0,8.49762066621346e-05,0.002736420513203229,0.0019145505844417566,0.0012247397428046538,0.0021138669673055237,0.001291484032561052,0.0014588710582426215,0.0,0.0007032498668087374,0.0005135707171314741,0.0010369737793772928,0.0005835027848996553,0.009558305664553778,0.003473261871968381,0.0011487937665451275,0.000244607516121859,0.0,0.004600306687112474,0.0,0.00012353050173972123,0.0,0.0,0.0015612063867534007,0.0,0.0005719168171106487,0.00015675321344087555,0.00026296413169243715,0.003465476503019165,0.001662583129156458,0.0004887117658617197,0.000574052812858783,0.00013979659595288855,0.0035494880546075094,0.0013477088948787065,0.0,0.0005081908406074376,0.04771874988371608
1026,Васильев,0.0016091100383710856,0.0,0.00314411964649898,0.0009701854546811448,0.0006045949214026603,0.003265972647479077,0.0007750845546786923,0.0009392611145898561,0.001122208506340478,0.00408997955010225,0.0008950452850293019,0.0011516434262948208,0.001158970694598151,0.0010432322517902927,0.0026159573397726127,0.0010180250314390084,0.0009240297687428199,0.000600400266844563,0.0,0.0017334488965931062,0.0,0.0018941343600090586,0.0,0.0,0.0010881135422826731,0.0,0.0011369430701597234,0.0011542736626100835,0.002250972967287262,0.0033184562877395644,0.001312565628281414,0.0017482781727218225,0.0,0.0025163387271519943,0.0015017064846416382,0.0005273643501699285,0.0,0.001076168838933397,0.04718658548723746
580,Матвиенко,0.001188265874489417,0.0,0.0001699524133242692,0.00039802480192046967,0.0008565094719871018,0.0004082465809348847,0.0004932356257046223,0.0010410144020037572,0.005274379979800247,0.0,0.0025146510388918486,0.0012917081673306774,0.0005228439223751057,0.0008840951286358412,0.0003018412315122245,0.00023953530151506078,0.0009240297687428199,0.0010673782521681118,0.0,0.0003333555570371358,0.0,0.0020588416956620207,0.0,0.0,0.0022471910112359553,0.0,0.003080082135523614,0.005030353122239007,0.0006942253076680341,0.0,0.0002625131256562828,0.002589668532504371,0.0,0.0036696606437633243,0.0025938566552901024,0.001406304933786476,0.0,0.0014049982063852687,0.042946762888088054
838,Шойгу,0.00121302141354128,0.0,0.0,6.219137530007338e-05,0.00035268037081821843,0.0,0.0006341600901916572,0.000978396994364433,0.001683312759510717,0.0,0.0018540223761321253,0.0006380727091633466,0.0006361267722230453,0.0008310494209176907,0.0,0.00017965147613629558,0.0015983217621497428,6.671114076050699e-05,0.0,0.0005333688912594173,0.0,0.0009058903460912891,0.0,0.0,0.0011590774689532821,0.0,0.001991373013794909,0.0022800467409581893,0.001598821920690018,0.0,0.0007000350017500875,0.0015870536726437289,0.001722158438576349,0.0023066438332226607,0.0012286689419795222,0.0005859603890776983,0.0,0.014647853641037906,0.04197467096124419
258,Сотрудник,0.0005446218591409828,0.0,0.0001699524133242692,0.0005348458275806311,0.0005542120112857719,0.0,0.0008455467869222098,0.000453976205385097,0.001683312759510717,0.0,0.002024507192328184,0.000482445219123506,0.0005751283146126162,0.0007249580054813897,0.0014085924137237148,0.0010180250314390084,0.0006992657709405125,0.002957527240382477,0.0,0.0016334422294819655,0.0,0.00032941467130592327,0.0,0.0,0.0008279124778237728,0.013605442176870748,0.0014883618373000016,0.0003847578875366945,0.00030503839276322715,0.00014702021527960093,0.0007000350017500875,0.0009270408754490354,0.002296211251435132,0.00013979659595288855,0.0012286689419795222,0.0006445564279854683,0.001769911504424779,0.0006277651560444818,0.04173229269456441
608,Вебер,7.426661715558858e-05,0.0,8.49762066621346e-05,2.4876550120029354e-05,5.038291011688835e-05,0.0,0.0,4.6963055729492795e-05,0.0001122208506340478,0.0,2.1310602024507192e-05,4.668824701195219e-05,2.6142196118755287e-05,5.304570771815047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008298755186721992,0.00012353050173972123,0.030874785591766724,0.0,2.365464222353637e-05,0.0,8.268676873888897e-05,1.4250292130988685e-05,7.362995687388241e-05,2.1002887897085848e-05,0.0,9.572704692136779e-05,0.0,6.989829797644427e-05,0.0,0.0,0.0,2.9893578859261028e-05,0.04024868769514144
130,Кант,0.0,0.0,0.0001699524133242692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.668824701195219e-05,2.6142196118755287e-05,3.536380514543365e-05,0.0,0.0,2.497377753358973e-05,0.0,0.0,0.00013334222281485432,0.0,8.235366782648082e-05,0.0051457975986277885,0.03225806451612903,0.0,0.0,1.378112812314816e-05,5.700116852395474e-05,0.0,0.00016802310317668679,0.0,2.015306250976164e-05,0.0,0.0,0.0,0.0,0.0,8.96807365777831e-05,0.038271317643443485
310,Орешкин,0.0007674217106077483,0.0,0.0,0.0005348458275806311,0.0013099556630390972,0.0,0.0009864712514092446,0.0010723231058234188,0.002244417012680956,0.0,0.0029515183803942467,0.0010582669322709165,0.0002875641573063081,0.0006188665900450889,0.0,0.0004191867776513564,0.001123819989011538,0.0,0.0,0.0007333822254816987,0.0,0.0013588355191369336,0.0,0.0,0.0030514488468361915,0.0,0.0013160977357606495,0.0013537777524439251,0.0008940780477542863,0.0,8.750437521876094e-05,0.0015870536726437289,0.00746268656716418,0.0020969489392933284,0.0009556313993174063,0.002519629673034103,0.0008849557522123895,0.0005380844194666987,0.03821477232358483
90,Олейник,4.951107810372571e-05,0.0,0.0005098572399728076,9.950620048011742e-05,0.0,0.0024494794856093076,7.046223224351747e-05,0.00039135879774577326,0.0,0.0,8.524240809802877e-05,9.337649402390438e-05,8.714065372918428e-06,3.536380514543365e-05,0.0001006137438374082,0.00017965147613629558,7.492133260076919e-05,8.8948187680676e-05,0.0,0.0,0.0,0.0003705915052191637,0.0,0.03225806451612903,0.0,0.0,0.00011024902498518527,5.700116852395474e-05,0.0001577784790154623,0.0004620635337358887,8.750437521876094e-05,3.0229593764642463e-05,0.0,0.0001048474469646664,0.0,0.0,0.0,8.96807365777831e-05,0.037965016927185215
883,Эксперт,0.00069315509345216,0.0,0.0018694765465669613,0.0039180566439046246,0.0009068923821039904,0.0,0.00035231116121758736,0.0009001252348152788,0.0007855459544383348,0.0,0.0005753862546616943,0.0008715139442231077,0.0037296199796090865,0.001096277959508443,0.0007042962068618574,0.0003593029522725912,0.00929024524249538,0.0006448743606849009,0.0,0.00013334222281485432,0.0,0.0004941220069588849,0.0,0.0,0.0005440567711413366,0.0,0.001626173118531483,0.0006697637301564683,0.0021878615756810767,0.00010501443948542923,0.0004375218760938047,0.0007103954534690977,0.0,3.494914898822214e-05,0.0006825938566552901,0.000703152466893238,0.001769911504424779,0.0007473394714815258,0.03754327755959149
570,Министр,0.0025993316004456,0.0,0.0005948334466349423,0.0013557719815415995,0.0007557436517533253,0.0004082465809348847,0.001197857948139797,0.0009549154664996867,0.0007855459544383348,0.0,0.002322855620671284,0.0015407121513944222,0.0009498331256481086,0.0011316417646538767,0.0005030687191870409,0.000598838253787652,0.0012237150991458966,0.0004002668445630421,0.0,0.0012000800053336886,0.0,0.00028823783739268286,0.0,0.0,0.002057953873447664,0.0,0.002204980499703705,0.001311026876050959,0.0005154096981171769,0.000420057757941717,0.001312565628281414,0.0022571430010933035,0.003444316877152698,0.000803830426729109,0.0006825938566552901,0.0016406890894175555,0.0,0.00203276336242975,0.037494826999186215
1094,Леонтьев,0.00034657754672608,0.0,0.0,0.00039802480192046967,0.00010076582023377672,0.0,0.00014092446448703494,0.00015654351909830932,0.0,0.0,9.589770911028235e-05,0.0001867529880478088,0.0001568531767125317,0.00019450092829988508,0.0007042962068618574,5.9883825378765195e-05,0.0002497377753358973,0.0,0.0,0.00026668444562970864,0.0,0.00045294517304564455,0.0,0.03225806451612903,0.00016558249556475457,0.0,8.957733280046305e-05,7.125146065494343e-05,9.466708740927736e-05,0.0,8.750437521876094e-05,0.0001058035781762486,0.0,0.0,0.00040955631399317407,0.0002343841556310793,0.0,0.0004185101040296544,0.037445289800495454
414,Соколов,0.0007179106325040228,0.0,0.000424881033310673,0.0007836113287809246,0.00035268037081821843,0.0012247397428046538,0.0015501691093573846,0.0009157795867251096,0.0014588710582426215,0.0,0.0008950452850293019,0.0006536354581673306,0.0008104080796814138,0.0008310494209176907,0.0014085924137237148,0.0014970956344691302,0.0018230857599520504,0.000177896375361352,0.0,0.0009333955597039805,0.0,0.0016470733565296164,0.003430531732418525,0.0,0.0012536960378474276,0.0,0.00043410553587916716,0.000498760224584604,0.0004733354370463869,0.00012601732738251508,0.0077003850192509625,0.0006549745315672532,0.001722158438576349,0.0004193897878586656,0.0005460750853242321,0.0005859603890776983,0.0,0.001016381681214875,0.03696769143410785
796,Директор,0.002029954202252754,0.0,0.0,0.005671853427366693,0.0002519145505844417,0.0012247397428046538,0.0008455467869222098,0.0005713838447088291,0.0007855459544383348,0.0,0.0006925945657964838,0.0008248256972111554,0.002056519428008749,0.0009548227389267084,0.0019116611329107558,0.0016767471106054256,0.0011487937665451275,0.00044474093840337996,0.0,0.0010000666711114075,0.0,0.00045294517304564455,0.0,0.0,0.0008279124778237728,0.0,0.00044788666400231525,0.0008407672357283324,0.0006521510465972441,0.002835389866106589,0.0007000350017500875,0.0007960459691355847,0.0,0.0001048474469646664,0.0010921501706484642,0.002578225711941873,0.0,0.0006277651560444818,0.034047832478386164
1067,Автор,0.0007179106325040228,0.0,0.0,0.0012313892309414529,0.0012595727529222088,0.0004082465809348847,0.002959413754227734,0.0005322479649342519,0.0004488834025361913,0.0,0.0005753862546616943,0.0010427041832669322,0.0014639629826502956,0.002015736893289718,0.0017104336452359392,0.0010779088568177734,0.0005743968832725637,0.0016010673782521682,0.004415011037527594,0.0007333822254816987,0.0,0.00024706100347944245,0.0,0.0,0.0004257835600236546,0.0,0.0005305734327412042,0.0005985122695015247,0.0004102240454402019,6.300866369125754e-05,0.001312565628281414,0.0005491709533910047,0.001148105625717566,0.0004543389368468878,0.0017747440273037547,0.0011719207781553966,0.001769911504424779,0.0006875523137630037,0.03391112740221821
536,Попов,0.0009159549449189256,0.0,0.0007647858599592113,0.0010448151050412328,0.00010076582023377672,0.0016329863237395388,0.00035231116121758736,0.0010175328741390106,0.0010099876557064305,0.003067484662576687,0.00121470431539691,0.0010582669322709165,0.0004705595301375951,0.000901777031208558,0.0007042962068618574,0.0010779088568177734,0.0006243444383397433,0.0008005336891260841,0.0,0.0002000133342222815,0.0,0.0016470733565296164,0.0017152658662092624,0.0,0.0011827321111768185,0.0,0.0013092071716990753,0.0013395274603129365,0.001893341748185548,0.00111315305854555,0.0004375218760938047,0.0010529975161350457,0.000574052812858783,0.0019222031943522176,0.00040955631399317407,0.0005273643501699285,0.0,0.0017338275738371398,0.03381685315201302
18,Украинец,4.951107810372571e-05,0.0,0.0,9.950620048011742e-05,0.0,0.0,0.0,7.827175954915466e-05,0.0001122208506340478,0.0,6.393180607352158e-05,1.5562749003984063e-05,6.0998457610429e-05,3.536380514543365e-05,0.0,0.0,0.00012486888766794862,0.0,0.0,6.667111140742716e-05,0.0,4.117683391324041e-05,0.0,0.03225806451612903,7.096392667060911e-05,0.0,1.378112812314816e-05,0.0,0.0,6.300866369125754e-05,0.0,2.015306250976164e-05,0.0,0.0001747457449411107,0.0,0.0002343841556310793,0.0,8.96807365777831e-05,0.03367286547386281
978,Человек,0.00103973264017824,0.0,0.0,0.0008706792542010274,0.0027710600564288595,0.0008164931618697694,0.0010569334836527619,0.000453976205385097,0.0012344293569745259,0.0,6.393180607352158e-05,0.0007003237051792829,0.0020478053626358304,0.00035363805145433654,0.001006137438374082,0.0014372118090903649,0.0009490035462764098,0.0005336891260840559,0.0,0.0038669244616307756,0.0,0.00012353050173972123,0.0,0.0,0.0002128917800118273,0.0,0.0002067169218472224,0.000584261977370536,0.00011570421794467236,0.0004620635337358887,0.0036751837591879593,0.0001864158282152952,0.0,0.0010834236186348864,0.0005460750853242321,0.002929801945388492,0.003539823008849557,0.0005978715771852207,0.03346573322092446
624,Председатель,0.002351776209926971,0.0,0.000424881033310673,0.004179260420164931,0.0012595727529222088,0.0004082465809348847,0.0017615558060879368,0.0009470882905447713,0.000561104253170239,0.0010224948875255623,0.001662226957911561,0.0008403884462151395,0.0012722535444460905,0.0005481389797542215,0.0002012274876748164,0.00023953530151506078,0.0009989511013435892,0.000822770736046253,0.0,0.001600106673778252,0.0,0.0,0.0,0.0,0.001111768184506209,0.0,0.0009853506608050934,0.0015817824265397444,0.0003997054801725045,0.0002100288789708585,0.0003500175008750437,0.0011839924224484966,0.001148105625717566,0.0003494914898822214,0.0017747440273037547,0.0024024375952185627,0.0,0.0006576587349037428,0.033256662490616956
501,Петров,0.0009654660230226512,0.0,0.0007647858599592113,0.0010572533801012478,0.0009572752922208787,0.0,0.0009864712514092446,0.0005792110206637445,0.0004488834025361913,0.002044989775051125,0.0008950452850293019,0.0006380727091633466,0.0005925564453584531,0.0008487313234904077,0.0024147298520977964,0.001197676507575304,0.0007242395484741023,0.00044474093840337996,0.0,0.0008667244482965531,0.0,0.0009058903460912891,0.0,0.0,0.0007569485511531638,0.0,0.0005581356889875005,0.0008835181121212985,0.0003576312191017145,0.0005250721974271463,0.0011375568778438925,0.0010529975161350457,0.001148105625717566,0.0009785761716702198,0.0013651877133105802,0.0059181999296847535,0.0,0.000986488102355614,0.03300116111445272
96,Волк,0.0009407104839707882,0.013071895424836602,0.0,0.00013682102566016144,0.00030229746070133015,0.0,0.0002818489289740699,0.00033656856606136513,0.0010099876557064305,0.0,0.0018859882791688863,0.0010427041832669322,0.0003572766802896555,0.00031827424630890286,0.0005030687191870409,5.9883825378765195e-05,0.00019979022026871785,0.0011340893929286193,0.0,0.00023334888992599507,0.0,0.0013588355191369336,0.0,0.0,0.0016321703134240095,0.0,0.0016055014263467607,0.001182774246872061,0.0010308193962343538,0.00011551588343397217,0.0,0.0017583547039767028,0.0,0.0009436270226819976,0.000273037542662116,0.0,0.0,0.0011060624177926582,0.03282125245519583
152,Багдасаров,0.0,0.0,0.0,2.4876550120029354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.225099601593625e-05,8.714065372918428e-06,0.0,0.0,0.0,7.492133260076919e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,6.890564061574081e-06,0.0,8.41485221415799e-05,0.0,0.0,5.03826562744041e-06,0.0,6.989829797644427e-05,0.0,0.0,0.0,8.96807365777831e-05,0.03268448384662351
871,Греф,0.0003960886248298057,0.0,0.0,0.0005721606527606751,0.0004534461910519952,0.0,0.0005636978579481398,0.00033656856606136513,0.0013466502076085734,0.0,0.0020458177943526905,0.000715886454183267,0.00018299537283128695,0.0010432322517902927,0.0,0.00017965147613629558,0.00042455421807102543,2.2237046920169e-05,0.0,0.00026668444562970864,0.0,0.0016882501904428569,0.0,0.0,0.0017740981667652273,0.0,0.0006063696374185192,0.00048450993245361534,0.0003997054801725045,0.0,0.0004375218760938047,0.0008010842347630253,0.01320321469575201,0.0006290846817879986,0.0009556313993174063,0.0024610336341263327,0.0,0.00023914863087408822,0.03222932372014268
285,Морозов,0.0007921772496596114,0.0,0.0013596193065941536,0.0005721606527606751,0.0002015316404675534,0.002857726066544193,0.0006341600901916572,0.001377582968065122,0.0015710919088766696,0.0,0.0008417687799680341,0.0019453436254980078,0.0003137063534250634,0.0006542303951905225,0.0004024549753496328,0.000598838253787652,0.00019979022026871785,0.00020013342228152105,0.0,0.00046669777985199,0.0,0.0012764818513104528,0.0,0.0,0.0008515671200473092,0.0,0.0024254785496740762,0.0007267648986804228,0.0033133480593247077,0.00111315305854555,0.0009625481274063703,0.0013502551881540298,0.0,0.0010484744696466642,0.0005460750853242321,0.0019922653228641738,0.0,0.001195743154370441,0.031791168574129204
